gvkey,tic,conm,cik,investingfirmname,vcid,gvkey1,gvkey2,fracLate,meanValue,meanSolo,topStage,topValue,topSolo
24468,"BIIB","BIOGEN INC","0000875045","Biogen Idec New Ventures",183024,,,.5,56.64,0,0,0,0
24468,"BIIB","BIOGEN INC","0000875045","Biogen Idec New Ventures",183024,,,0,59.315,0,0,0,0
24468,"BIIB","BIOGEN INC","0000875045","Biogen Idec New Ventures",183024,,,1,,0,0,,0
24468,"BIIB","BIOGEN INC","0000875045","Biogen Idec New Ventures",183024,,,.5,58.55,0,0,0,0
24468,"BIIB","BIOGEN INC","0000875045","Biogen Idec New Ventures",183024,,,.5,42.9,0,0,0,0
24468,"BIIB","BIOGEN INC","0000875045","Biogen Idec New Ventures",183024,,,1,,0,0,,0
,"wlp","","","BlueCross BlueShield Ventures",183158,,,.3,75.30286,0,0,0,0
,"wlp","","","BlueCross BlueShield Ventures",183158,,,.5,61.83667,.1666667,0,0,1
,"wlp","","","BlueCross BlueShield Ventures",183158,,,.75,62.495,0,0,1,0
,"wlp","","","BlueCross BlueShield Ventures",183158,,,0,23.24,0,0,0,0
,"wlp","","","BlueCross BlueShield Ventures",183158,,,.4,34.66667,.1,0,0,1
,"wlp","","","BlueCross BlueShield Ventures",183158,,,.2,15.4175,0,0,0,0
,"wlp","","","BlueCross BlueShield Ventures",183158,,,0,11.78,0,0,0,0
,"wlp","","","BlueCross BlueShield Ventures",183158,,,.3333333,71.575,0,0,0,0
,"wlp","","","BlueCross BlueShield Ventures",183158,,,.75,36.9,0,0,0,0
,"wlp","","","BlueCross BlueShield Ventures",183158,,,.8333333,23.8,.1666667,0,0,1
,"wlp","","","BlueCross BlueShield Ventures",183158,,,.4444444,32.28571,0,0,0,0
126797,"BIPH","BIOPHAN TECHNOLOGIES INC","0001084000","Biophan Technologies",183735,126797,,0,,1,0,,1
27364,"TWLO","TWILIO INC","0001447669","Twilio Inc.",228711,27364,,1,,.3333333,1,,1
31004,"CLDR","CLOUDERA INC","0001535379","Cloudera Inc.",230533,31004,,.5,49.09,.5,0,0,1
33152,"DBX","DROPBOX INC","0001467623","Dropbox Inc.",230632,33152,,.5,,.5,0,,1
,"mrvl","","","Marvell Technology Group Ltd.",230741,,,1,,0,0,,0
11584,"FL","FOOT LOCKER INC","0000850209","Foot Locker",230942,11584,,0,,0,0,,0
183366,"H","HYATT HOTELS CORP","0001468174","Hyatt Hotels Corp.",230992,183366,,1,104.91,0,1,0,0
183366,"H","HYATT HOTELS CORP","0001468174","Hyatt Hotels Corp.",230992,183366,,1,,1,1,,1
24468,"BIIB","BIOGEN INC","0000875045","Biogen Inc.",231259,24468,,1,,0,0,,0
24468,"BIIB","BIOGEN INC","0000875045","Biogen Inc.",231259,24468,,0,,0,0,,0
24468,"BIIB","BIOGEN INC","0000875045","Biogen Inc.",231259,24468,,0,,0,0,,0
24468,"BIIB","BIOGEN INC","0000875045","Biogen Inc.",231259,24468,,1,152.5,0,1,1,0
24468,"BIIB","BIOGEN INC","0000875045","Biogen Inc.",231259,24468,,.5,,0,0,,0
7017,"MRO","MARATHON OIL CORP","0000101778","Marathon Oil Corporation",231669,7017,,1,,1,0,,1
,"SHPGY","","","Shire",231706,,,1,46,0,1,0,0
,"SHPGY","","","Shire",231706,,,1,,0,0,,0
,"SHPGY","","","Shire",231706,,,.5,32.635,0,0,0,0
,"SHPGY","","","Shire",231706,,,1,129.462,0,0,1,0
11115,"VAR","VARIAN MEDICAL SYSTEMS INC","0000203527","Varian Medical Systems Inc.",231798,11115,,1,91.38,0,1,0,0
11115,"VAR","VARIAN MEDICAL SYSTEMS INC","0000203527","Varian Medical Systems Inc.",231798,11115,,1,109.23,1,0,1,1
11115,"VAR","VARIAN MEDICAL SYSTEMS INC","0000203527","Varian Medical Systems Inc.",231798,11115,,1,,0,1,,0
11115,"VAR","VARIAN MEDICAL SYSTEMS INC","0000203527","Varian Medical Systems Inc.",231798,11115,,1,,0,1,,0
142460,"BTU","PEABODY ENERGY CORP","0001064728","Peabody Energy Corp.",232135,142460,,0,,1,0,,1
142460,"BTU","PEABODY ENERGY CORP","0001064728","Peabody Energy Corp.",232135,142460,,1,,1,0,,1
223911,"DCMYY","NTT DOCOMO INC","0001166141","DOCOMO Capital Inc.",232263,,,.5,,0,0,,0
223911,"DCMYY","NTT DOCOMO INC","0001166141","DOCOMO Capital Inc.",232263,,,1,42.28,0,1,0,0
223911,"DCMYY","NTT DOCOMO INC","0001166141","DOCOMO Capital Inc.",232263,,,1,131,0,0,1,0
223911,"DCMYY","NTT DOCOMO INC","0001166141","DOCOMO Capital Inc.",232263,,,.8,83.51,0,0,1,0
223911,"DCMYY","NTT DOCOMO INC","0001166141","DOCOMO Capital Inc.",232263,,,.6666667,23,0,0,0,0
223911,"DCMYY","NTT DOCOMO INC","0001166141","DOCOMO Capital Inc.",232263,,,.5,122.15,0,0,1,0
223911,"DCMYY","NTT DOCOMO INC","0001166141","DOCOMO Capital Inc.",232263,,,1,,0,1,,0
223911,"DCMYY","NTT DOCOMO INC","0001166141","DOCOMO Capital Inc.",232263,,,1,,0,0,,0
223911,"DCMYY","NTT DOCOMO INC","0001166141","DOCOMO Capital Inc.",232263,,,.4285714,69.4175,0,0,0,0
223911,"DCMYY","NTT DOCOMO INC","0001166141","DOCOMO Capital Inc.",232263,,,1,800,0,0,1,0
223911,"DCMYY","NTT DOCOMO INC","0001166141","DOCOMO Capital Inc.",232263,,,.6666667,126.5,0,0,1,0
223911,"DCMYY","NTT DOCOMO INC","0001166141","DOCOMO Capital Inc.",232263,,,1,274.724,0,0,1,0
,"apps","","","Mandalay Digital Group Inc.",232308,,,0,,1,0,,1
,"apps","","","Mandalay Digital Group Inc.",232308,,,0,41.43,0,0,0,0
7343,"MU","MICRON TECHNOLOGY INC","0000723125","Micron Technology Inc.",342562,7343,,1,163.18,0,1,1,0
7343,"MU","MICRON TECHNOLOGY INC","0000723125","Micron Technology Inc.",342562,7343,,.5,48,0,0,0,0
7343,"MU","MICRON TECHNOLOGY INC","0000723125","Micron Technology Inc.",342562,7343,,.5,50.5,0,0,0,0
125600,"TKOI","TELKONET INC","0001094084","Telkonet",342637,125600,,0,20,0,0,0,0
2593,"CBT","CABOT CORP","0000016040","Cabot Corporation",342747,,,0,,0,0,,0
,"zbra","","","Zebra Technologies",342851,,,1,82,0,0,1,0
,"zbra","","","Zebra Technologies",342851,,,0,,0,0,,0
17828,"DDAIF","DAIMLER AG","0001067318","Daimler AG",342891,17828,,.8,871.25,0,1,1,0
17828,"DDAIF","DAIMLER AG","0001067318","Daimler AG",342891,17828,,1,734,.25,1,1,1
17828,"DDAIF","DAIMLER AG","0001067318","Daimler AG",342891,17828,,1,1050,0,0,1,0
17828,"DDAIF","DAIMLER AG","0001067318","Daimler AG",342891,17828,,1,675,.5,0,1,1
17828,"DDAIF","DAIMLER AG","0001067318","Daimler AG",342891,17828,,0,,0,0,,0
138143,"9971B","MEDIANEWS GROUP INC","0000918944","MediaNews Group",342948,138143,,0,,0,0,,0
138143,"9971B","MEDIANEWS GROUP INC","0000918944","MediaNews Group",342948,138143,,0,,0,0,,0
138143,"9971B","MEDIANEWS GROUP INC","0000918944","MediaNews Group",342948,138143,,1,,0,0,,0
,"via","","","MTV Networks",343044,,,1,,0,0,,0
,"via","","","MTV Networks",343044,,,0,,1,0,,1
179202,"SATS","ECHOSTAR CORP","0001415404","EchoStar Corp. ",343049,179202,,1,,0,0,,0
12815,"RENT","RENTRAK CORP","0000800458","Rentrak Corporation",343062,12815,,0,,0,0,,0
24216,"AES","AES CORP (THE)","0000874761","AES Corp",343161,24216,,0,,0,0,,0
24216,"AES","AES CORP (THE)","0000874761","AES Corp",343161,24216,,0,,0,0,,0
10769,"TBS.B","TURNER BROADCASTING  -CL B","0000100240","Turner Broadcasting",343580,,,1,1275,0,1,1,0
10769,"TBS.B","TURNER BROADCASTING  -CL B","0000100240","Turner Broadcasting",343580,,,0,,0,0,,0
10769,"TBS.B","TURNER BROADCASTING  -CL B","0000100240","Turner Broadcasting",343580,,,0,19.81,0,0,0,0
10769,"TBS.B","TURNER BROADCASTING  -CL B","0000100240","Turner Broadcasting",343580,,,0,,0,0,,0
10769,"TBS.B","TURNER BROADCASTING  -CL B","0000100240","Turner Broadcasting",343580,,,.6666667,355,0,1,1,0
10769,"TBS.B","TURNER BROADCASTING  -CL B","0000100240","Turner Broadcasting",343580,,,1,,0,0,,0
66326,"DSGX","DESCARTES SYSTEMS GROUP INC","0001050140","Descartes Systems Group",343602,66326,,.5,,0,0,,0
174302,"CNSWF","CONSTELLATION SOFTWARE INC","0001113678","Constellation Software Inc.",343748,174302,,1,,1,0,,1
156155,"SNX","SYNNEX CORP","0001177394","Synnex Corporation",343869,156155,,0,,0,0,,0
,"gsic","","","Radial Inc.",343923,,,1,,0,0,,0
,"gsic","","","Radial Inc.",343923,,,1,,0,0,,0
,"gsic","","","Radial Inc.",343923,,,1,,0,0,,0
66698,"CRGN","CURAGEN CORP","0001030653","Curagen",343972,66698,,0,,0,0,,0
10431,"TELVQ","TELEVIDEO INC","0000353779","Televideo",344462,10431,,1,,0,1,,0
10431,"TELVQ","TELEVIDEO INC","0000353779","Televideo",344462,10431,,0,,1,0,,1
5046,"GD","GENERAL DYNAMICS CORP","0000040533","General Dynamics Corp.",344580,5046,,1,,0,1,,0
,"tef","","","Telefonica",344608,,,.5,1547.66,.5,0,1,1
,"tef","","","Telefonica",344608,,,0,,1,0,,1
,"tef","","","Telefonica",344608,,,1,,1,0,,1
,"tef","","","Telefonica",344608,,,0,,0,0,,0
,"tef","","","Telefonica",344608,,,1,281.72,0,0,1,0
,"tef","","","Telefonica",344608,,,0,,0,0,,0
,"tef","","","Telefonica",344608,,,0,8.09,0,0,0,0
175404,"FSLR","FIRST SOLAR INC","0001274494","First Solar Inc",344846,175404,,0,60.75,0,0,0,0
175404,"FSLR","FIRST SOLAR INC","0001274494","First Solar Inc",344846,175404,,1,95,0,0,0,0
145702,"UDI","UNITED DEFENSE INDUSTRIES","0001051719","United Defense Industries Inc.",344863,145702,,0,,0,0,,0
21677,"GERS","GREENSHIFT CORP","0001269127","GreenShift",344890,21677,,0,,1,0,,1
4818,"FLR","FLUOR CORP","0001124198","Fluor Corporation",344921,4818,,1,118.25,0,0,1,0
27845,"AGN","ALLERGAN PLC","0001578845","Allergan PLC",345002,27845,,0,34.5,0,0,0,0
27845,"AGN","ALLERGAN PLC","0001578845","Allergan PLC",345002,27845,,1,170.6,0,1,1,0
27845,"AGN","ALLERGAN PLC","0001578845","Allergan PLC",345002,27845,,1,41.55,0,0,0,0
,"cdcs","","","APTEAN",345036,,,0,,1,0,,1
160260,"NVT.1","NAVTEQ CORP","0000834208","NAVTEQ",345060,160260,,1,,0,0,,0
63477,"BAESY","BAE SYSTEMS PLC","0000895564","Bae Systems Plc.",345247,63477,,0,18.28,0,0,0,0
63477,"BAESY","BAE SYSTEMS PLC","0000895564","Bae Systems Plc.",345247,63477,,1,68.08,0,0,0,0
63477,"BAESY","BAE SYSTEMS PLC","0000895564","Bae Systems Plc.",345247,63477,,0,,0,0,,0
160549,"LBTYK","LIBERTY GLOBAL PLC","0001570585","Liberty Global",345672,,,1,,0,0,,0
160549,"LBTYK","LIBERTY GLOBAL PLC","0001570585","Liberty Global",345672,,,0,,1,0,,1
160549,"LBTYK","LIBERTY GLOBAL PLC","0001570585","Liberty Global",345672,,,0,32,0,0,0,0
160549,"LBTYK","LIBERTY GLOBAL PLC","0001570585","Liberty Global",345672,,,1,,0,0,,0
160549,"LBTYK","LIBERTY GLOBAL PLC","0001570585","Liberty Global",345672,,,0,101.1,0,0,1,0
160549,"LBTYK","LIBERTY GLOBAL PLC","0001570585","Liberty Global",345672,,,.5,160.52,0,0,1,0
31887,"RMD","RESMED INC","0000943819","ResMed",346829,31887,,0,39,0,0,0,0
31887,"RMD","RESMED INC","0000943819","ResMed",346829,31887,,0,4.8,0,0,0,0
135990,"NRG","NRG ENERGY INC","0001013871","NRG Energy Inc.",347866,135990,,1,,0,0,,0
135990,"NRG","NRG ENERGY INC","0001013871","NRG Energy Inc.",347866,135990,,.5,95.545,0,0,1,0
135990,"NRG","NRG ENERGY INC","0001013871","NRG Energy Inc.",347866,135990,,1,159.4267,0,1,1,0
135990,"NRG","NRG ENERGY INC","0001013871","NRG Energy Inc.",347866,135990,,1,25.79,0,0,0,0
66588,"SRDX","SURMODICS INC","0000924717","SurModics",348549,66588,,1,39,0,0,0,0
66588,"SRDX","SURMODICS INC","0000924717","SurModics",348549,66588,,1,22,0,0,0,0
66588,"SRDX","SURMODICS INC","0000924717","SurModics",348549,66588,,1,30,0,1,0,0
277376,"VELTF","VELTI PLC","0001490412","Velti PLC",348782,277376,,0,,0,0,,0
223911,"DCMYY","NTT DOCOMO INC","0001166141","NTT DoCoMo Inc.",348811,223911,,1,120,0,0,1,0
223911,"DCMYY","NTT DOCOMO INC","0001166141","NTT DoCoMo Inc.",348811,223911,,1,,1,0,,1
223911,"DCMYY","NTT DOCOMO INC","0001166141","NTT DoCoMo Inc.",348811,223911,,1,,1,0,,1
65156,"CPS.1","CHOICEPOINT INC","0001040596","ChoicePoint",348832,65156,,1,,0,1,,0
19798,"UMCN","UMC INC","0000831460","UMC",348984,19798,,0,,0,0,,0
19798,"UMCN","UMC INC","0000831460","UMC",348984,19798,,1,72.35,0,0,0,0
19798,"UMCN","UMC INC","0000831460","UMC",348984,19798,,1,53.52,0,0,0,0
,"ssp","","","E.W. Scripps",349364,,,0,,0,0,,0
,"ssp","","","E.W. Scripps",349364,,,0,,0,0,,0
,"ssp","","","E.W. Scripps",349364,,,1,,0,0,,0
6008,"INTC","INTEL CORP","0000050863","Intel Corp.",349379,,,.5,1000,1,0,1,1
6008,"INTC","INTEL CORP","0000050863","Intel",349379,,,1,,1,1,,1
6008,"INTC","INTEL CORP","0000050863","Intel Corp.",349379,,,1,,1,1,,1
6008,"INTC","INTEL CORP","0000050863","Intel Corp.",349379,,,1,,.5,1,,1
6008,"INTC","INTEL CORP","0000050863","Intel",349379,,,1,,0,1,,0
,"tmus","","","T-Mobile",349476,,,1,,0,0,,0
64166,"DGX","QUEST DIAGNOSTICS INC","0001022079","Quest Diagnostics",349621,64166,,1,,0,1,,0
64166,"DGX","QUEST DIAGNOSTICS INC","0001022079","Quest Diagnostics",349621,64166,,1,,1,0,,1
64166,"DGX","QUEST DIAGNOSTICS INC","0001022079","Quest Diagnostics",349621,64166,,0,,0,0,,0
12180,"OSIP","OSI PHARMACEUTICALS INC","0000729922","OSI Pharmaceuticals",350915,12180,,1,66,0,0,0,0
12180,"OSIP","OSI PHARMACEUTICALS INC","0000729922","OSI Pharmaceuticals",350915,12180,,1,196.71,1,0,1,1
12180,"OSIP","OSI PHARMACEUTICALS INC","0000729922","OSI Pharmaceuticals",350915,12180,,1,264.7,0,0,1,0
,"vod","","","Vodafone",350992,,,1,277,0,1,1,0
,"vod","","","Vodafone",350992,,,1,,0,1,,0
12233,"GENZ","GENZYME CORP","0000732485","Genzyme Corporation",352510,12233,,1,84.27,0,0,1,0
12233,"GENZ","GENZYME CORP","0000732485","Genzyme Corporation",352510,12233,,.5,175.39,1,0,1,1
30312,"IMAX","IMAX CORP","0000921582","IMAX Corporation",352637,30312,,1,,0,0,,0
30312,"IMAX","IMAX CORP","0000921582","IMAX Corporation",352637,30312,,0,,0,0,,0
30312,"IMAX","IMAX CORP","0000921582","IMAX Corporation",352637,30312,,1,,0,0,,0
30312,"IMAX","IMAX CORP","0000921582","IMAX Corporation",352637,30312,,1,12.5,1,1,0,1
,"asmi","","","ASM International",352644,,,1,,0,1,,0
,"sial","","","Sigma - Aldrich Co",352648,,,1,,.5,0,,1
9718,"SVGI","SILICON VALLEY GROUP INC","0000712752","Silicon Valley Group",352729,9718,,1,,0,0,,0
,"sai","","","Science Applications International Corp.",352805,,,1,,1,0,,1
101317,"SNN","SMITH & NEPHEW PLC","0000845982","Smith & Nephew PLC",352836,101317,,1,,0,0,,0
101317,"SNN","SMITH & NEPHEW PLC","0000845982","Smith & Nephew PLC",352836,101317,,1,42.005,.5,1,0,1
31881,"FEIC","FEI CO","0000914329","FEI Company",352956,31881,,0,30.3,0,0,0,0
,"ihs","","","IHS Inc.",353463,,,0,40,0,0,0,0
,"ihs","","","IHS Inc.",353463,,,1,,0,1,,0
20229,"ZEN","ZENDESK INC","0001463172","Zendesk Inc.",354041,20229,,1,31.2,0,0,0,0
20229,"ZEN","ZENDESK INC","0001463172","Zendesk Inc.",354041,20229,,1,,0,1,,0
60992,"SUNEQ","SUNEDISON INC","0000945436","SunEdison Inc.",354879,60992,,1,,0,0,,0
25906,"QCOR","QUESTCOR PHARMACEUTICALS INC","0000891288","Questcor Pharmaceuticals",355448,25906,,1,176.16,0,1,1,0
147868,"OSTK","OVERSTOCK.COM INC","0001130713","Overstock.com",356363,147868,,1,73.6,0,1,0,0
147868,"OSTK","OVERSTOCK.COM INC","0001130713","Overstock.com",356363,147868,,0,40.95,.5,0,0,1
30137,"NKTR","NEKTAR THERAPEUTICS","0000906709","Nektar Therapeutics Inc.",356522,30137,,1,29.5,0,0,0,0
1500,"AMSY","AMERICAN MANAGEMENT SYSTEMS","0001318060","American Management Systems",357877,1500,,1,,0,1,,0
270705,"HIMX","HIMAX TECHNOLOGIES INC","0001342338","Himax Technologies Inc.",358249,270705,,1,,0,1,,0
14275,"FRC","FIRST REPUBLIC BANK","0001132979","First Republic Bank",358821,14275,,0,42,0,0,0,0
14275,"FRC","FIRST REPUBLIC BANK","0001132979","First Republic Bank",358821,14275,,0,20,0,0,0,0
14275,"FRC","FIRST REPUBLIC BANK","0001132979","First Republic Bank",358821,14275,,1,50.52,0,0,1,0
14275,"FRC","FIRST REPUBLIC BANK","0001132979","First Republic Bank",358821,14275,,1,400,0,1,1,0
14275,"FRC","FIRST REPUBLIC BANK","0001132979","First Republic Bank",358821,14275,,0,,0,0,,0
174022,"RLGY","REALOGY HOLDINGS CORP","0001398987","Realogy Holdings Corp.",358826,174022,,0,,1,0,,1
174022,"RLGY","REALOGY HOLDINGS CORP","0001398987","Realogy Holdings Corp.",358826,174022,,.5,180,0,0,1,0
174022,"RLGY","REALOGY HOLDINGS CORP","0001398987","Realogy Holdings Corp.",358826,174022,,1,,0,0,,0
115336,"FDX1","FEDERAL EXPRESS CORP","0000230211","Federal Express Corp.",358924,115336,,0,,0,0,,0
121382,"SBAC","SBA COMMUNICATIONS CORP","0001034054","SBA Communications Corp.",358933,121382,,1,,0,0,,0
121382,"SBAC","SBA COMMUNICATIONS CORP","0001034054","SBA Communications Corp.",358933,121382,,1,201,0,0,0,0
12639,"NLN.1","NEW LINE CINEMA CORP","0000797658","New Line Cinema",359082,12639,,1,373.9,0,1,1,0
,"endp","","","Endo Pharmaceuticals Holdings Inc.",359273,,,1,,1,0,,1
105365,"AMT","AMERICAN TOWER CORP","0001053507","American Tower Corp.",359487,105365,,1,121.5,0,1,1,0
105365,"AMT","AMERICAN TOWER CORP","0001053507","American Tower Corp.",359487,105365,,1,201,0,0,0,0
117902,"ETM","ENTERCOM COMMUNICATIONS CORP","0001067837","Entercom Communications Corp.",359489,,,1,191.8,0,1,1,0
120178,"VSTR.","VOICESTREAM WIRELESS CORP","","VoiceStream Wireless",359797,120178,,1,63.2,0,1,0,0
26367,"SQ","SQUARE INC","0001512673","Square Inc.",470405,26367,,1,,1,1,,1
18900,"ZU","ZULILY INC","0001478484","zulily Inc.",470707,18900,,0,12.64,0,0,0,0
2184,"BBY","BEST BUY CO INC","0000764478","Best Buy Capital",470955,,,.75,137.42,.25,0,1,1
2184,"BBY","BEST BUY CO INC","0000764478","Best Buy Capital",470955,,,0,12.36,0,0,0,0
2184,"BBY","BEST BUY CO INC","0000764478","Best Buy Capital",470955,,,1,26.55,0,0,0,0
2184,"BBY","BEST BUY CO INC","0000764478","Best Buy Capital",470955,,,.5,72.55,.1666667,0,1,1
2184,"BBY","BEST BUY CO INC","0000764478","Best Buy Capital",470955,,,1,6.55,0,1,0,0
2184,"BBY","BEST BUY CO INC","0000764478","Best Buy Capital",470955,,,0,26.92,0,0,0,0
18623,"VMEMQ","VIOLIN MEMORY INC","0001407190","Violin Memory Inc.",603377,18623,,0,91.52,0,0,1,0
,"har","","","Harman International Industries Inc.",603590,,,0,,1,0,,1
35133,"WORK","SLACK TECHNOLOGIES INC","0001764925","Slack Technologies Inc.",603861,35133,,.1818182,13.464,.2727273,0,0,1
35133,"WORK","SLACK TECHNOLOGIES INC","0001764925","Slack Technologies Inc.",603861,35133,,.375,77.475,.25,0,0,1
35133,"WORK","SLACK TECHNOLOGIES INC","0001764925","Slack Technologies Inc.",603861,35133,,.4285714,44.5,0,0,0,0
35133,"WORK","SLACK TECHNOLOGIES INC","0001764925","Slack Technologies Inc.",603861,35133,,.2857143,40.315,0,0,0,0
35133,"WORK","SLACK TECHNOLOGIES INC","0001764925","Slack Technologies Inc.",603861,35133,,0,,0,0,,0
65448,"RCNI","RCN CORP","0001041858","RCN Corporation",604435,,,1,,0,1,,0
65448,"RCNI","RCN CORP","0001041858","RCN Corporation",604435,,,1,105,1,1,1,1
,"fis","","","Fidelity National Information Services Inc.",604711,,,1,,0,0,,0
,"fis","","","Fidelity National Information Services Inc.",604711,,,0,19.8,0,0,0,0
,"fis","","","Fidelity National Information Services Inc.",604711,,,0,27.8,0,0,0,0
183920,"AOL","AOL INC","0001468516","AOL Ventures",604792,,,0,3.59,0,0,0,0
183920,"AOL","AOL INC","0001468516","AOL Ventures",604792,,,.1428571,23.576,0,0,0,0
183920,"AOL","AOL INC","0001468516","AOL Ventures",604792,,,.6666667,63.05375,0,0,0,0
183920,"AOL","AOL INC","0001468516","AOL Ventures",604792,,,.25,17.7875,0,0,0,0
183920,"AOL","AOL INC","0001468516","AOL Ventures",604792,,,0,3.8,0,0,0,0
183920,"AOL","AOL INC","0001468516","AOL Ventures",604792,,,.125,20.6275,0,0,0,0
183920,"AOL","AOL INC","0001468516","AOL Ventures",604792,,,.2,13.4225,0,0,0,0
183920,"AOL","AOL INC","0001468516","AOL Ventures",604792,,,1,,0,1,,0
,"iaci","","","Match.Com LLC",605485,,,0,,1,0,,1
7922,"JWN","NORDSTROM INC","0000072333","Nordstrom Inc.",605568,,,1,171.41,0,0,1,0
7922,"JWN","NORDSTROM INC","0000072333","Nordstrom Inc.",605568,,,1,,0,0,,0
7922,"JWN","NORDSTROM INC","0000072333","Nordstrom Inc.",605568,,,0,,0,0,,0
7922,"JWN","NORDSTROM INC","0000072333","Nordstrom Inc.",605568,,,1,299.77,0,0,1,0
7922,"JWN","NORDSTROM INC","0000072333","Nordstrom Inc.",605568,,,.5,49.395,0,0,0,0
24638,"TRU","TRANSUNION","0001552033","TransUnion",605920,24638,,1,,0,0,,0
24638,"TRU","TRANSUNION","0001552033","TransUnion",605920,24638,,.5,,0,0,,0
24638,"TRU","TRANSUNION","0001552033","TransUnion",605920,24638,,1,62.855,0,1,0,0
25648,"RHHBY","ROCHE HOLDING AG","0000889131","Roche Holding AG",606559,25648,,1,,1,0,,1
25648,"RHHBY","ROCHE HOLDING AG","0000889131","Roche Holding AG",606559,25648,,0,123,0,0,1,0
25648,"RHHBY","ROCHE HOLDING AG","0000889131","Roche Holding AG",606559,25648,,1,,1,0,,1
25648,"RHHBY","ROCHE HOLDING AG","0000889131","Roche Holding AG",606559,25648,,1,,1,0,,1
103487,"SAP","SAP SE","0001000184","SAP AG",607068,,,1,464.61,0,1,1,0
103487,"SAP","SAP SE","0001000184","SAP AG",607068,,,0,172.325,0,0,1,0
103487,"SAP","SAP SE","0001000184","SAP AG",607068,,,0,,1,0,,1
103487,"SAP","SAP SE","0001000184","SAP AG",607068,,,0,60,0,0,0,0
103487,"SAP","SAP SE","0001000184","SAP AG",607068,,,0,,0,0,,0
212340,"SHPG","SHIRE PLC","0000936402","Shire plc",607190,212340,,1,999.34,0,1,1,0
212340,"SHPG","SHIRE PLC","0000936402","Shire plc",607190,212340,,0,32.99,0,0,0,0
,"ge","","","GE Ventures",607317,,,0,41.3,0,0,0,0
,"ge","","","GE Ventures",607317,,,.6,96.08667,.1,0,1,1
,"ge","","","GE Ventures",607317,,,1,,1,0,,1
,"ge","","","GE Ventures",607317,,,.4666667,67.7,.0666667,0,0,1
,"ge","","","GE Ventures",607317,,,1,350,0,0,1,0
,"ge","","","GE Ventures",607317,,,.6666667,532.24,.6666667,0,1,1
,"ge","","","GE Ventures",607317,,,1,125,0,0,1,0
,"ge","","","GE Ventures",607317,,,.7826087,202.7023,.0434783,1,1,1
,"ge","","","GE Ventures",607317,,,.75,236.6461,.0714286,0,1,1
,"ge","","","GE Ventures",607317,,,1,224.455,0,0,0,0
,"ge","","","GE Ventures",607317,,,.7142857,141.9957,0,1,0,0
,"ge","","","GE Ventures",607317,,,.5833333,157.3475,0,1,1,0
,"ge","","","GE Ventures",607317,,,1,115.43,0,0,1,0
10530,"TMO","THERMO FISHER SCIENTIFIC INC","0000097745","Thermo Fisher Scientific Inc.",607323,,,0,,0,0,,0
137573,"ENTG","ENTEGRIS INC","0001101302","Entegris Inc.",607428,137573,,1,,1,0,,1
109826,"MANH","MANHATTAN ASSOCIATES INC","0001056696","Manhattan Associates Inc.",607560,109826,,1,123.33,0,0,1,0
,"ftch","","","Farfetch Ltd.",607618,,,1,13,0,1,0,0
,"spgi","","","Standard & Poor's Financial Services LLC",607641,,,1,550,0,1,1,0
,"spgi","","","Standard & Poor's Financial Services LLC",607641,,,1,60.29,0,1,0,0
,"ahp","","","American Home Food Products Inc.",607805,,,0,,0,0,,0
1773,"ARW","ARROW ELECTRONICS INC","0000007536","Arrow Electronics Inc.",607842,1773,,1,78,0,1,1,0
1773,"ARW","ARROW ELECTRONICS INC","0000007536","Arrow Electronics Inc.",607842,1773,,.5,67,0,0,0,0
1773,"ARW","ARROW ELECTRONICS INC","0000007536","Arrow Electronics Inc.",607842,1773,,0,,1,0,,1
,"team","","","Atlassian Pty Ltd.",607945,,,1,1900,0,1,1,0
126296,"EXPE","EXPEDIA GROUP INC","0001324424","Expedia Group Inc. ",608184,126296,,0,39,0,0,0,0
126296,"EXPE","EXPEDIA GROUP INC","0001324424","Expedia Group Inc. ",608184,126296,,1,126.95,0,0,1,0
126296,"EXPE","EXPEDIA GROUP INC","0001324424","Expedia Group Inc. ",608184,126296,,1,,1,1,,1
126296,"EXPE","EXPEDIA GROUP INC","0001324424","Expedia Group Inc. ",608184,126296,,1,39.55,0,1,0,0
177953,"OWW","ORBITZ WORLDWIDE INC","0001394159","Orbitz Worldwide Inc.",608188,177953,,0,6.48,0,0,0,0
,"ctsh","","","Cognizant Technology Solutions Corp.",608245,,,0,,0,0,,0
,"ctsh","","","Cognizant Technology Solutions Corp.",608245,,,0,,0,0,,0
,"ctsh","","","Cognizant Technology Solutions Corp.",608245,,,1,,0,0,,0
32639,"SOGO","SOGOU INC","0001713947","Sogou Inc.",608726,32639,,0,2.5,1,0,0,1
